687,4028,8
1485,2776,32
2270,3268,4
2333,2723,3
2861,3896,5
6,470,43
1031,3134,24
15,2906,32
151,1153,3
85,1881,4
2020,3841,2
946,1257,5
3629,3853,2
1616,2906,32
514,1531,12
2291,2782,35
1556,2731,4
1995,3844,5
1635,1911,2
859,1186,5
2319,3881,5
1485,1616,32
1692,3095,5
518,2192,35
1003,3808,2
160,2864,3
2189,3573,16
1006,1671,5
1063,2013,24
1132,3064,4
353,974,9
2964,3264,5
44,2753,8
1082,1468,15
338,572,24
2858,3286,4
1357,2341,2
806,3655,3
2537,2542,5
3729,4030,8
259,4021,7
102,2485,2
2850,3394,3
1383,1760,2
1266,3315,13
1209,3557,35
1945,3288,34
954,3955,3
1419,1759,44
1928,2588,6
891,1667,5
123,915,4
354,3989,18
509,3635,4
2453,3578,3
570,2446,24
1474,2251,24
823,3935,22
1923,4011,44
458,3597,5
824,3962,12
556,2744,22
1380,3211,2
742,1310,3
200,302,4
434,3956,4
2759,4079,44
2078,3029,3
286,1614,2
157,1030,22
338,3483,24
43,169,18
1209,2780,35
2806,3947,3
1064,2250,44
233,2254,3
396,1529,3
673,3714,44
615,1953,4
2367,4005,6
1659,1796,5
1266,1592,6
973,3686,4
97,1064,44
2222,3887,3
332,1383,4
736,3792,5
1439,2166,6
2980,3324,3
1266,1759,44
1128,4017,3
546,2954,4
1433,2298,5
3023,3607,3
432,770,4
169,1117,18
2604,3387,10
507,969,3
1024,3123,34
1684,3412,3
1666,3397,3
2582,3965,5
40,3127,15
456,1773,3
1078,3120,4
486,2301,24
43,289,18
1090,2417,3
1331,2356,5
1002,1103,44
2728,3683,4
1409,2204,3
2482,3358,3
2778,3513,3
1177,2901,4
428,2502,3
3203,3419,3
5,1553,44
3260,3661,5
769,1367,12
1188,3903,4
663,2017,5
301,3595,3
1259,3101,2
1122,3165,11
3377,3484,2
2668,3903,2
1671,1771,5
2208,3677,3
219,3284,5
598,2192,35
3043,3248,4
0,18,4
5,1942,44
5,250,44
2144,3494,3
2388,2522,5
529,3613,44
1504,3158,2
2182,2575,16
1620,1881,4
973,3827,5
686,857,6
1921,2827,4
1009,2192,35
1048,3442,4
332,1472,4
423,3289,6
1432,2356,5
2563,3834,2
2129,3250,3
832,2749,35
1635,1960,3
291,666,2
1045,3012,4
277,4155,3
1912,3388,4
2341,2952,8
2067,2188,7
2386,3174,44
311,2429,34
1621,4151,4
1923,3951,44
981,1969,2
63,2828,3
2749,3894,35
547,2234,4
1094,3817,3
491,3578,5
2780,2903,35
528,1300,3
2261,2262,6
36,3685,5
2020,2268,6
492,641,2
430,1744,6
117,673,44
531,3693,8
407,2357,34
1710,3599,4
1367,1407,12
2089,3536,2
1677,3397,4
3881,3889,4
356,1027,4
877,3359,4
1064,1266,44
468,1959,3
1766,2179,2
2356,2637,5
1527,1596,3
1596,3673,3
775,776,18
432,2965,3
1328,2936,5
885,1187,21
1063,2251,24
266,1453,2
2192,2782,35
978,2731,3
1994,3154,3
3715,3807,2
1187,3087,21
1676,2973,2
2529,3764,4
2357,3081,34
202,1264,4
3406,3506,4
1571,3871,6
665,673,3
2091,3659,35
2875,2887,6
311,1945,34
2341,3367,3
1132,1863,5
1994,3487,44
1030,3935,22
1086,3605,3
906,4146,3
932,2926,5
2675,3500,4
2022,2665,2
227,3195,3
2675,3604,3
816,4003,5
1064,1994,44
1182,2525,7
750,3396,2
2247,3081,34
1327,1806,7
1348,2091,35
1000,1011,4
547,2756,6
1465,3041,3
594,2262,6
450,1469,3
1064,2701,12
3743,3775,7
1011,2416,4
1981,3789,34
1101,2493,3
1783,3283,44
1265,3698,4
147,546,3
1356,3347,7
346,3787,6
1147,2394,7
1688,3203,3
1291,1718,3
770,2151,4
706,3027,32
4003,4020,5
1376,1686,3
311,2233,32
1103,4011,44
1413,2501,5
1464,3169,3
356,816,5
2832,3943,4
1930,2467,5
1209,2782,35
556,2897,22
432,1664,3
529,3775,7
670,848,3
2846,3106,18
151,1601,3
1597,3503,3
1183,1456,5
2906,3027,32
1043,1231,4
612,3681,2
201,3659,35
227,3211,2
1927,4020,2
2128,2558,2
2036,3837,3
1353,2082,2
1092,1904,3
44,3663,8
617,1930,4
2196,2744,22
434,2046,4
1685,3661,5
479,3571,3
2135,3570,4
2289,3177,3
1431,3982,2
2716,3846,2
757,2399,20
2984,3418,44
1524,3800,2
742,2625,3
1429,2018,2
1999,2091,35
1816,2049,6
1192,2560,26
47,782,4
335,3728,12
2288,2916,3
572,2301,24
1443,1936,3
3556,3729,8
383,2906,32
2209,4007,3
35,719,3
2486,4133,3
1048,1661,4
1153,1601,4
2848,2876,2
2109,3482,11
531,2573,8
1421,3816,3
201,2168,35
331,475,6
2268,3728,6
183,4065,4
2350,3782,14
1675,1725,2
1994,3653,44
2517,2701,5
2103,3128,3
613,3357,3
3321,3599,4
368,471,3
1048,3378,32
3074,4112,2
63,2727,3
741,3931,3
79,2317,3
1561,2216,6
738,2996,18
572,3134,24
3104,3956,4
3902,3912,3
2970,3559,4
890,3767,4
2049,3800,4
2997,3945,2
471,839,3
896,3933,4
1685,3673,5
1399,1821,3
569,959,2
3051,3058,3
206,1268,3
2263,2428,3
192,833,6
196,2786,10
2074,2341,3
1679,1806,7
2044,3500,2
1759,1783,44
734,4121,6
1792,4111,6
1376,3203,2
250,3487,44
1078,3731,3
1034,3499,12
2004,4011,44
1349,3098,4
2379,2518,3
2138,3764,4
428,2248,18
1165,3310,5
799,3874,6
46,1346,3
1137,2074,5
2095,2473,3
3206,3714,44
106,3874,6
996,2355,5
1203,3599,3
1994,2759,44
420,543,3
518,796,35
3,1741,5
2095,3347,7
618,2457,4
2320,2867,34
1383,1595,2
3546,3693,4
1407,1531,12
1923,3487,44
1113,2091,35
44,1944,7
3491,3762,21
1347,3879,3
899,3164,3
272,816,3
671,2947,10
1474,3231,24
65,1539,3
462,732,4
523,1946,2
3395,3876,5
590,1063,24
2556,3809,3
112,3036,3
222,2957,4
53,4065,4
882,3874,10
1714,2763,4
1059,3318,21
3541,3705,7
426,2081,35
21,2612,4
778,1048,34
426,3557,35
97,739,44
1113,2168,35
2780,3897,35
1411,3700,4
3613,4039,4
240,3919,4
1788,3551,2
889,1091,4
2214,2909,2
917,3663,8
338,1935,24
2713,3757,4
102,3023,3
1024,2247,34
1176,3388,4
250,3074,44
2430,2922,2
428,1914,4
2196,2290,22
3471,4135,4
1226,2560,34
3743,3959,6
3174,4079,44
110,2953,2
405,2357,34
922,4021,7
2961,3875,14
827,4048,3
2560,2970,32
763,1606,4
3866,3937,2
245,3772,4
1282,2268,6
2522,3540,3
1945,3027,32
408,458,5
289,1320,18
907,1175,4
2572,2977,4
424,598,35
1165,1533,4
218,445,3
2049,3742,6
1024,3789,34
426,4129,35
2545,2731,2
1524,3776,4
821,1744,2
1134,3463,2
253,2320,7
179,186,4
3673,3685,5
2138,2514,7
3714,3951,44
1754,2921,2
707,2398,22
863,3938,4
1170,2844,3
166,3794,7
2094,3154,2
3273,3989,18
529,3074,44
428,3048,18
1735,4079,3
847,3081,34
1014,2399,22
3760,4086,5
3074,3400,5
3964,4105,5
1295,3941,15
486,1873,24
2263,3090,4
1671,4061,5
1512,1541,15
2196,3917,20
2809,2918,5
569,3087,21
560,756,2
444,1935,24
1572,3531,7
352,2941,8
585,3769,10
173,489,4
15,3123,34
1553,3174,44
529,1002,44
332,2902,3
3205,3503,3
232,2977,4
311,2867,34
2250,3297,44
1553,3613,44
436,3174,44
1488,3406,4
1999,2780,35
673,2276,44
1185,2331,2
2365,3074,3
131,379,6
700,970,3
1527,1572,3
3659,3915,35
2357,3287,34
250,3283,44
1900,1959,2
3352,3971,24
758,2864,4
2996,3603,18
679,2752,5
767,1550,16
1944,2554,7
259,1879,7
3224,4026,4
323,1756,3
518,2783,35
2841,3728,4
738,2767,18
739,2759,44
1113,2780,35
2089,2440,2
44,1356,7
1134,3725,7
2429,3081,34
184,1099,14
2320,2776,34
428,4020,18
350,2276,44
250,2211,44
2250,3347,44
85,3278,4
2077,2466,3
43,738,18
466,2760,2
2480,4042,4
1236,4020,18
157,2410,22
2822,3529,3
3129,3626,4
514,1367,12
941,1962,2
191,1736,3
698,4007,3
1236,2723,18
82,2657,2
1923,1994,44
85,2143,3
2,221,6
3174,3347,44
433,3377,3
366,1945,34
1107,3489,3
1433,2130,6
1616,3789,34
699,716,3
1438,4014,11
799,2016,12
293,3696,4
1518,1768,4
5,2759,44
1800,3953,5
2321,3287,34
190,3853,4
417,1677,3
1595,2052,4
2004,3714,44
1498,3550,21
1677,3708,3
2560,2906,32
2168,2782,35
970,3526,4
348,3872,5
1593,2916,3
533,3347,7
1091,2753,8
590,3231,24
1831,2834,3
405,2970,32
1594,2547,4
1009,1348,35
3564,3876,5
595,2091,35
815,3125,5
480,2241,4
1953,2007,4
202,736,4
2730,3498,8
731,816,3
3587,3770,3
1133,1816,4
359,2968,5
1284,1531,12
1189,1994,3
2318,2477,5
82,2132,2
3202,3886,2
824,1284,12
97,3487,44
642,1360,3
1493,2411,3
1572,2447,7
3867,4045,5
807,830,3
906,1167,3
2298,2548,5
1169,1535,34
1382,1940,4
3529,4005,6
236,1680,4
1975,3330,4
970,2128,5
1256,2757,5
986,3708,4
1535,3168,34
2065,2127,2
1528,3259,3
436,1923,44
1079,2022,2
3940,4123,2
2867,3925,34
187,3355,3
3616,4073,3
919,2175,5
2301,2305,24
2873,3338,4
15,1535,34
2637,3326,4
1224,2385,3
34,2944,18
1792,3861,3
3794,3896,7
632,1961,4
1257,3508,5
901,2640,5
497,4117,7
1524,4118,3
3728,4016,3
950,1077,8
3,4042,5
480,557,4
1589,3593,4
338,2013,24
29,2649,3
1777,3312,21
540,1976,3
3312,4011,3
2357,3123,34
1048,3287,34
2157,3390,2
999,1841,4
311,1535,34
2211,3714,44
157,2998,22
1041,2192,35
1407,3490,8
2302,3587,4
1034,1531,12
984,3339,2
118,3539,4
3510,3875,14
483,1738,3
1176,1325,4
2126,3091,2
2250,2386,44
734,2074,6
776,1722,18
2672,3796,4
1994,2977,13
2428,2954,4
2936,2964,5
737,1002,43
3159,3428,3
447,2440,3
1467,3597,5
1577,4065,4
1474,2446,24
962,1033,4
125,586,3
302,1796,5
7,2476,3
181,3313,2
823,3916,22
605,2193,5
2291,2749,35
47,3544,4
1208,2952,8
1137,3111,15
1103,1783,44
968,2089,4
1584,2226,3
716,1263,5
447,3241,2
95,3809,2
352,594,8
3797,3832,3
2278,3573,16
2254,4155,4
2095,2289,2
832,1506,35
1436,2605,15
44,3837,6
335,1733,12
2109,4014,11
2975,3673,3
325,2157,3
350,3418,44
1994,3297,44
2206,3847,4
605,2074,6
239,2398,22
827,2385,3
3074,3206,44
621,867,4
1538,3546,2
159,2864,2
1034,3271,12
311,1226,34
1659,2675,3
2321,2357,34
579,1340,4
2320,3889,4
42,497,4
673,739,44
1227,2141,3
1122,1531,12
398,2671,4
329,1203,2
2280,3027,32
1180,2130,6
212,975,2
1641,3054,21
1122,4014,11
239,757,20
970,3439,3
2861,3686,4
590,3134,24
1166,2638,3
569,1237,21
1002,2759,44
762,3720,4
462,3403,2
713,2584,3
1187,3318,21
932,2101,5
3016,3927,5
516,2102,3
1942,2386,44
105,3058,3
3123,3168,34
1493,1735,3
2912,2970,4
2100,2708,2
3165,3594,11
2386,3613,44
3347,3714,44
3330,3710,3
521,3448,2
1489,4069,3
1209,4129,35
593,1107,3
1413,2656,5
2321,2560,34
1002,3297,44
248,2477,5
1472,3751,3
694,2036,4
2369,2398,22
311,3288,34
1502,3180,2
1900,2038,4
15,1981,34
3669,4047,4
1787,2002,3
2452,3517,8
405,3027,32
1708,4137,4
2876,3154,4
311,3287,34
1030,2369,22
1930,2809,5
1608,3347,9
340,983,7
1527,2642,2
1823,4080,2
195,1998,3
1189,1553,3
1559,2867,34
424,1230,35
5,470,44
1161,3379,3
816,3881,3
474,1409,2
1591,2764,4
3660,3875,14
1145,1597,3
1513,3727,7
117,3951,44
832,1041,35
42,1048,4
2165,3955,4
125,966,3
769,3155,12
716,1561,5
201,3915,35
261,2842,5
1863,3683,5
1014,2744,22
1919,2292,2
1999,2783,35
2230,3561,2
35,107,3
1302,2188,5
567,2343,5
189,1923,8
979,3000,2
276,3386,2
432,2220,2
138,3623,4
268,3170,5
501,3058,2
399,1363,2
3081,3288,34
1680,2454,3
1746,2095,6
596,3231,24
97,4079,44
3032,3546,4
661,2721,4
1209,1999,35
3174,3283,44
1616,3591,34
2898,3934,9
596,2013,24
2233,2320,32
3296,4003,2
439,2493,3
428,1078,5
221,2035,6
556,3917,20
2825,3863,3
2967,3575,4
1331,3780,5
105,2415,3
880,2002,2
1274,3594,9
3685,4052,9
1759,1923,44
1513,1748,6
426,2192,35
2128,4031,2
1365,2842,5
436,1103,44
2550,4011,13
514,2513,12
1237,3625,21
1595,3323,4
638,3357,4
996,2169,5
1262,1714,3
775,3120,4
703,732,4
1256,2842,5
153,4113,3
737,3074,43
1396,3944,4
2635,3502,4
368,941,3
428,776,18
5,1103,44
2443,2901,3
805,1940,3
676,2731,2
477,3827,4
454,1427,2
3685,3754,9
671,1707,10
3206,3613,44
371,4022,3
1799,3066,5
855,2358,2
235,1233,7
353,3934,9
2280,2429,34
1987,2072,3
973,3092,4
1677,3633,3
3422,3925,4
211,3180,2
1791,2814,2
816,866,3
5,3418,44
121,1733,12
784,2875,6
2330,3203,3
2173,3514,2
3526,3652,4
2776,3081,34
2294,3063,4
1429,3955,4
1946,3260,4
1320,2837,18
2723,4020,18
3100,3594,12
6,2004,43
775,1078,5
1944,3613,7
2906,3534,3
1940,3948,3
3810,3913,5
585,3987,10
1999,3897,35
366,3287,34
240,3527,4
85,4083,7
458,1132,4
383,706,32
1429,2128,4
1783,2759,44
5,97,44
1498,3603,21
1824,3475,5
2344,3578,3
515,3420,2
716,2307,3
1099,4121,14
2534,2545,3
595,2081,35
1524,2098,5
1266,2211,44
723,2239,4
3300,3714,6
569,885,21
604,2562,6
47,2610,4
1732,3825,4
2091,3897,35
201,3897,35
618,1268,4
518,1009,35
381,925,4
626,2767,18
3253,3597,5
901,1418,2
906,3701,3
424,2081,35
2725,4084,2
2209,2977,13
924,1077,5
137,3601,7
724,4105,5
458,3064,4
1464,3447,5
2386,3347,44
424,832,35
645,4037,3
885,1997,21
2550,2947,10
1237,2856,21
1320,2996,18
1237,3087,21
3513,3515,3
2084,3732,4
1376,1748,6
1082,1512,15
1930,2918,5
2913,3725,5
679,4115,3
2293,3254,3
49,1322,2
240,3832,4
717,3878,4
311,847,34
1770,2020,5
308,3770,4
807,2524,3
3337,3810,5
2936,3264,5
424,3557,35
3037,3485,4
1807,1933,3
3467,3846,4
175,1440,3
213,782,4
1417,1920,2
1512,2634,15
776,799,5
3807,3808,4
111,3058,3
102,3690,3
604,1532,3
1531,3155,12
286,4094,3
1697,3468,4
1907,2654,9
739,3206,44
3174,3653,44
174,1011,4
1535,3288,34
446,1179,2
673,1002,44
1185,2415,5
1468,1512,15
1853,1892,2
2237,4111,6
2873,3990,4
588,1303,3
1196,3832,5
458,2455,5
169,2213,18
2984,3347,44
581,3594,12
2128,2264,4
823,2398,22
656,3616,3
1386,3248,4
2002,3189,3
2890,3601,2
600,1113,35
1160,3231,24
1160,2013,24
3049,4005,2
2979,3770,6
1374,2210,4
1722,2723,18
1474,2301,24
109,1351,3
1743,3763,4
510,623,6
1731,2169,2
2085,3780,3
2631,2760,2
1447,3770,3
799,1064,12
3079,3923,4
1616,3287,34
829,3015,3
2049,3260,3
738,3637,18
1132,3683,5
2261,3242,6
383,3123,32
906,3805,4
262,1085,2
189,2602,8
2513,3155,12
2559,2844,4
2645,2890,5
526,1099,4
407,1981,34
66,1824,6
1890,3610,4
1322,2902,3
2998,3935,22
587,3860,4
1169,3378,32
528,3149,3
2068,2890,3
1031,3971,24
1417,1938,2
615,939,4
3174,3613,44
872,965,2
2984,3487,44
497,3485,4
1566,2518,5
339,2668,5
302,3222,5
391,3496,4
15,778,34
816,1629,3
574,1191,3
1567,2440,2
596,3483,24
1451,3778,10
2587,3905,4
2863,3387,4
2223,2640,5
1559,2233,32
6,2753,43
179,1140,4
1185,1406,2
2138,3684,7
504,815,5
2846,3637,18
32,3125,4
1945,2233,32
1464,2628,4
428,3989,18
1527,1821,3
161,3427,4
1888,2898,9
102,1915,5
2893,3156,3
166,3103,7
3312,3625,21
1048,1485,32
1210,1748,6
157,1883,4
67,2837,18
1263,1276,4
514,1318,12
3384,4130,2
103,3778,10
3297,4079,44
3211,3616,3
1030,2399,22
1524,2096,3
386,2166,6
1531,3962,12
1945,3925,34
117,436,44
487,2637,4
122,3173,16
1723,1724,2
1084,2834,5
2394,3679,7
2466,3688,3
1014,2074,6
1994,2004,44
34,169,18
1128,3991,3
436,3727,7
1935,2305,24
2035,2334,3
1014,1137,5
523,3395,5
673,3206,44
172,2178,4
679,3851,4
1419,4011,44
2243,2394,7
4066,4087,3
3120,3271,9
739,3714,44
1524,3658,2
1231,1566,3
877,1972,4
2737,3044,3
14,864,3
63,2284,3
1064,1531,9
533,2095,7
2284,3326,3
1024,2321,34
2703,4005,2
807,1292,4
1002,3347,44
707,1137,5
1106,1735,2
3175,3313,3
1816,3742,6
1676,3693,4
1763,4067,3
832,2903,35
1320,2767,18
2875,2935,5
364,462,5
1160,2251,24
2063,2721,4
354,1546,18
1534,3776,4
488,1883,3
208,500,3
2734,4117,7
140,2476,3
1939,2079,3
1274,3271,9
1065,3934,9
772,1100,6
97,3653,44
376,378,3
1553,2211,44
1524,1602,2
420,1509,5
3959,4003,6
1191,2149,3
250,3174,44
311,3591,34
616,3312,21
312,2250,9
103,3769,10
902,1714,4
985,3074,4
671,2039,10
2443,3817,3
1851,3815,3
1986,2640,5
223,3808,6
1693,4125,3
1435,1541,15
336,2590,2
1823,2647,2
1593,2039,3
573,2336,4
2289,2626,3
319,1062,5
470,3487,44
1536,4068,4
1208,1653,8
911,3846,4
154,2483,3
2081,2780,35
436,2550,13
1999,2749,35
573,3344,3
306,2401,4
623,1792,6
1994,2250,44
218,2760,3
1841,4045,5
2081,2192,35
792,1677,3
2144,3241,3
360,3924,3
2448,2483,3
2754,2758,5
97,1994,44
1041,3897,35
1783,1923,44
547,3094,3
215,2238,4
3171,3562,3
227,3797,3
2476,3788,3
1923,3174,44
1048,2357,34
1599,2489,16
1266,2147,6
2077,2582,4
3936,4157,5
1387,3730,2
7,1062,3
704,2432,5
472,2194,2
953,1769,3
1455,2906,4
356,2924,3
3278,3279,3
1421,2124,3
456,4033,3
184,3660,14
2218,3362,3
1537,2253,4
1266,3387,44
1923,3180,5
233,2879,2
1607,4003,5
395,3529,5
2289,2424,3
436,2386,44
1524,2163,4
1939,4102,5
3347,3578,9
157,1014,22
2001,3844,4
106,3547,3
1266,4143,5
3399,4049,4
618,1914,4
2913,3601,5
550,941,2
1059,3491,21
65,4020,18
3325,3818,9
3123,3378,32
3848,3934,3
1788,2751,4
499,1737,2
2917,3881,3
663,3760,5
1445,1483,3
2594,3843,3
1024,3591,34
223,3102,3
1768,3506,4
2098,2913,5
3213,3412,3
3193,3358,3
1923,3418,44
1128,2075,3
15,2776,34
1231,4008,2
427,1084,5
1791,3380,2
1539,2720,3
124,2140,4
681,1533,4
4000,4025,4
157,1112,3
1433,3780,5
52,1324,3
1011,2003,4
3764,4046,4
816,3264,4
338,596,24
3707,3916,22
919,3807,5
2816,3546,2
894,1387,4
1048,1169,34
2138,3803,4
1996,2832,4
1394,3081,34
3387,4105,10
1103,2386,44
54,3005,6
1997,3054,21
948,3175,3
750,3546,3
37,3203,4
824,3594,12
1535,2233,32
382,1302,5
3691,4052,9
311,778,34
1863,2565,5
157,387,22
189,533,7
450,3944,3
2017,3613,5
2944,3603,18
1553,4011,44
1441,1745,4
3613,4086,5
596,1474,24
1299,1885,3
2516,3583,4
1674,2050,4
838,919,3
800,1762,4
1061,2259,5
597,864,2
1419,3297,44
2399,3916,22
1348,2168,35
2235,3794,7
509,2263,4
2392,3669,4
180,2638,4
832,1113,35
1347,4066,3
1012,1410,2
1857,2112,4
1447,3587,3
2516,3674,3
3120,3987,10
770,4107,4
1036,2949,3
824,3100,12
1811,3647,3
1788,1852,4
1047,1441,3
3535,3755,2
1260,1958,5
1400,3871,6
2247,3925,34
3066,3313,5
340,3460,4
169,3603,18
2701,3728,12
942,1155,4
913,3777,5
2254,3709,2
2223,3903,4
2554,3663,7
5,737,43
1407,3582,5
1042,2419,5
3054,3625,21
861,976,4
2104,3893,4
1078,2750,3
3040,3208,4
1946,2958,4
1559,2357,34
3611,4110,2
339,2063,4
3673,3871,6
2188,2743,7
1048,3249,3
915,1778,4
1828,2035,6
453,3700,4
3487,3613,44
1563,1636,7
2330,2793,5
3478,3547,3
2026,4135,3
6,1064,43
1989,3461,3
2861,3523,3
382,1378,7
1444,3633,3
2797,3763,3
15,1226,34
572,2446,24
2471,4141,4
825,3030,4
90,454,5
907,1511,4
1506,2168,35
1033,1971,5
1211,2281,6
2369,2897,22
497,2502,3
302,3787,7
1421,1426,2
1777,3054,21
600,3659,35
2366,3494,3
2640,3529,4
662,3003,5
3077,3899,2
1262,2890,4
548,2604,10
2806,3331,3
778,3081,34
624,625,3
554,2406,3
1917,2721,4
775,3728,5
1759,3074,44
340,3921,4
2267,4023,3
1139,1165,4
2320,3027,32
866,2019,2
1745,3082,3
2516,2693,3
65,776,18
55,3842,3
2128,3072,4
484,1083,4
1935,3134,24
1160,3483,24
1759,3714,44
202,3697,4
753,3315,13
787,3584,3
2518,3871,6
1462,2628,4
1294,1400,3
916,3933,4
529,3174,44
1200,3781,3
2250,2759,44
350,1002,44
3311,3995,3
1367,2513,12
1230,3897,35
619,2545,3
594,836,8
3897,3915,35
350,3951,44
1776,3438,2
2819,3648,8
122,1550,16
1048,2965,4
3352,3483,24
1935,2995,24
786,937,5
2977,3253,3
3522,3765,5
1451,3120,10
117,3387,44
1442,3618,3
1241,2319,4
1980,4144,3
2439,3839,2
1660,3686,3
239,3935,22
854,1285,2
2076,2477,5
2410,3916,22
1230,2782,35
2220,3330,4
939,2199,4
1010,2177,3
750,3972,2
1532,3492,3
89,1082,15
103,2303,10
1024,1169,34
1863,2764,4
1942,2953,8
2763,3844,4
347,3358,3
3470,3522,3
315,1044,5
497,1806,7
2099,2562,4
462,1708,4
556,2741,22
383,2560,32
2004,4079,44
2355,3593,3
557,1156,4
1433,3161,3
1236,1722,18
1999,3915,35
3433,3903,4
1473,2141,4
495,1086,4
556,2410,22
600,2091,35
2482,3360,3
2808,3945,3
3875,3922,14
1789,3525,4
301,3969,5
2015,2461,2
570,572,24
1327,1679,7
2075,3733,7
846,1946,4
1215,2128,3
25,2220,5
5,2953,8
570,1160,24
1674,2049,4
1394,3123,34
1402,2158,4
567,3883,5
641,2459,3
2654,3641,9
1007,2539,5
44,3996,6
2842,4098,5
1674,1826,3
1427,3415,4
1194,3488,16
3283,3297,44
1249,3099,2
1958,3325,9
792,1298,4
1051,3557,35
2420,4101,3
1182,2296,7
2248,3264,18
626,3603,18
118,198,4
2089,2748,3
2373,3937,8
1480,3503,3
265,1654,2
1404,1977,4
1009,4129,35
681,3058,3
966,3125,3
1550,2189,16
1569,2929,2
2182,3555,16
605,1099,14
1644,1766,5
1288,2743,7
143,1183,2
1348,2782,35
382,2611,4
2013,3971,24
3957,4089,4
2357,2867,34
2037,3722,3
1901,3872,5
472,2753,8
196,4105,10
476,3886,3
687,2496,8
2450,2515,3
737,3387,43
66,1923,6
106,727,4
1022,2388,5
1335,1531,12
142,2939,3
673,4079,44
2320,2896,5
44,1091,8
5,1266,44
179,2261,6
3180,3937,8
1011,3078,3
686,2875,6
3225,3584,3
386,594,6
772,3919,6
117,3206,44
1899,4081,4
656,3503,3
3096,3793,4
1667,2913,3
2074,2425,2
1217,3064,3
961,3597,3
328,877,2
3174,3951,44
436,1553,44
25,1971,5
2753,3431,4
2126,3955,5
2002,3854,2
297,2828,3
94,4157,7
1278,1608,4
1730,3418,7
497,2432,5
444,3483,24
591,3643,2
1145,1480,3
1722,3374,3
239,2290,22
2516,3813,10
424,2291,35
290,716,3
1780,3490,8
681,2510,2
941,1191,4
598,1113,35
2253,3036,4
407,3168,34
1453,3895,4
1436,3941,15
1958,3818,9
3989,4020,18
1122,3307,11
2263,2427,3
885,1059,21
1674,2966,4
3425,4044,5
806,1870,3
1231,1565,2
579,2286,3
2276,4011,44
1943,2173,2
877,3874,2
1186,2187,4
475,1014,6
3418,3487,44
6,3653,43
2276,3613,44
1317,3159,3
3311,3330,3
1553,3418,44
3315,3418,13
71,1626,3
1653,2562,4
1064,2016,12
117,3487,44
1688,3419,3
1461,1622,5
359,3911,5
2276,2386,44
1134,3514,3
407,1616,34
422,1682,3
3092,3686,4
2360,3956,4
472,1513,7
1488,1767,4
1134,1600,3
179,2262,6
885,2856,21
707,3916,22
34,3603,18
3347,3653,44
1461,2957,5
201,1230,35
1512,3331,3
1740,3958,4
996,2896,5
3603,3625,21
1034,1318,12
470,3074,44
1266,3951,44
974,3179,9
1047,1353,3
