3457,4017,3
3456,4091,2
3453,3535,1
3452,3536,1
3451,3535,1
3448,3788,3
3448,3558,3
3447,3956,5
3446,3705,3
3444,4005,1
3442,3990,3
3441,3943,3
3440,3818,1
3437,4062,2
3434,4035,1
3433,3903,3
3427,3626,3
3425,4045,4
3425,4044,4
3425,3867,4
3424,3437,2
3422,3925,3
3421,4041,1
3419,4093,1
3419,3777,3
3418,3733,6
3418,4152,4
3418,4079,43
3418,3487,43
3418,3951,43
3418,3653,43
3418,3714,43
3418,3613,43
3418,4011,43
3416,3820,3
3415,3764,5
3415,4049,4
3414,3757,3
3411,3802,2
3411,4040,2
3409,3691,8
3409,4052,8
3409,3824,8
3409,3754,8
3409,3685,8
3409,3641,8
3408,4081,2
3407,3646,5
3407,3657,4
3407,3959,6
3407,4003,6
3407,4074,3
3407,3743,6
3407,3613,6
3407,3415,6
3406,3506,4
3404,3966,2
3402,4015,2
3401,3825,3
3400,3415,6
3400,3661,5
3400,3674,5
3400,3840,5
3400,3673,6
3399,4049,3
3399,3415,3
3397,3596,2
3395,3564,4
3395,3876,4
3388,3740,3
3388,3742,3
3387,3400,6
3387,3680,3
3387,3813,9
3387,3840,5
3387,3964,6
3387,4072,3
3387,4105,9
3387,4108,3
3387,4079,43
3387,3487,43
3387,3951,43
3387,3653,43
3387,3714,43
3387,3613,43
3387,4011,43
3387,3418,43
3386,3509,1
3384,3471,3
3384,4130,1
3384,4135,3
3383,3553,2
3382,3736,4
3377,3484,2
3373,4001,3
3362,3526,4
3362,3652,3
3362,3884,4
3360,3468,3
3360,3627,2
3358,3360,3
3358,3369,2
3358,3373,3
3357,3358,3
3357,3369,2
3357,3373,3
3354,3651,3
3353,3877,2
3352,3971,23
3352,3483,23
3350,4102,2
3349,3807,1
3347,3572,5
3347,3578,9
3347,3663,9
3347,3727,6
3347,3743,9
3347,3775,6
3347,3959,6
3347,4002,2
3347,4079,43
3347,3487,43
3347,3951,43
3347,3653,43
3347,3714,43
3347,3613,43
3347,3387,43
3347,4011,43
3347,3418,43
3341,3981,3
3339,3342,2
3339,3652,2
3338,4139,2
3338,3990,3
3337,3810,4
3337,3913,4
3335,3337,3
3333,3597,2
3330,3710,4
3330,3995,2
3330,4140,4
3328,4157,6
3328,3787,6
3327,3473,5
3327,4004,1
3327,3874,9
3326,3770,5
3325,3818,8
3325,3479,8
3322,3958,4
3322,3807,4
3321,3599,3
3320,3796,3
3318,3762,20
3318,3625,20
3318,3603,20
3318,3550,20
3318,3491,20
3315,3733,6
3315,4011,12
3315,3418,12
3314,4155,3
3313,3356,3
3313,3750,2
3312,3318,20
3312,3491,20
3312,3550,20
3312,3625,20
3312,3762,20
3312,4011,20
3312,3653,20
3312,3603,20
3311,3995,2
3311,3330,2
3310,4024,5
3310,4034,5
3310,3629,5
3307,4014,10
3307,4006,10
3307,3594,10
3307,3482,10
3305,3648,7
3305,3490,7
3302,3569,2
3300,3964,5
3300,3714,5
3300,3387,5
3297,4079,43
3297,3487,43
3297,3951,43
3297,4011,43
3297,3714,43
3297,3653,43
3297,3613,43
3297,3418,43
3297,3387,43
3297,3347,43
3296,4003,1
3295,3785,1
3294,3599,2
3293,3833,2
3288,3378,31
3288,3591,33
3288,3789,33
3288,3925,33
3287,3442,5
3287,3591,33
3287,3789,33
3287,3925,33
3287,3288,33
3286,3538,3
3284,3422,3
3284,3925,4
3283,4079,43
3283,4011,43
3283,3951,43
3283,3714,43
3283,3653,43
3283,3613,43
3283,3487,43
3283,3418,43
3283,3387,43
3283,3347,43
3283,3297,43
3278,3279,2
3276,3323,3
3275,3763,2
3274,3763,2
3273,4020,17
3273,3989,17
3272,3761,3
3272,3500,3
3271,3305,7
3271,3490,7
3271,3560,11
3271,3648,7
3271,3594,11
3268,3823,3
3264,3273,17
3264,3989,17
3264,4020,17
3260,3400,6
3260,3415,6
3260,3583,5
3260,3661,5
3260,3822,1
3260,3955,5
3260,4051,2
3260,4053,4
3260,3673,6
3260,3728,6
3259,3261,2
3253,3597,5
3253,4015,5
3253,3930,5
3253,3733,5
3252,3942,3
3250,3447,5
3250,3698,5
3250,3956,5
3249,3889,2
3248,3698,3
3244,3441,3
3244,3943,3
3241,3566,2
3238,3353,2
3238,3877,4
3231,3971,23
3231,3483,23
3231,3352,23
3228,3534,2
3226,3584,1
3225,3584,2
3224,4026,3
3224,3715,3
3223,3398,2
3222,3447,5
3220,3611,3
3219,3877,4
3218,3363,2
3214,3881,5
3213,3412,2
3211,3267,3
3211,3616,4
3211,3657,4
3211,4073,5
3211,3407,5
3210,3678,3
3210,3673,3
3210,3503,3
3209,3981,3
3208,3559,3
3207,3759,2
3207,3407,6
3207,3400,6
3207,3387,6
3206,4079,43
3206,4011,43
3206,3951,43
3206,3714,43
3206,3653,43
3206,3613,43
3206,3487,43
3206,3418,43
3206,3387,43
3206,3347,43
3206,3297,43
3206,3283,43
3205,3503,2
3205,3210,2
3203,3208,3
3203,3228,2
3203,3419,3
3203,3534,3
3203,3559,4
3203,3264,4
3202,4013,2
3202,3886,2
3202,3723,2
3200,3403,3
3198,3260,2
3196,3812,2
3196,3770,3
3193,3998,3
3193,3514,3
3193,3358,3
3192,4111,5
3191,3741,3
3190,3304,2
3190,3880,1
3188,4094,2
3187,4037,3
3187,3956,3
3186,3877,4
3186,3462,4
3181,3403,3
3181,3200,3
3180,3498,7
3180,3937,7
3180,3952,1
3179,4043,8
3179,3934,8
3177,3800,3
3176,3505,3
3175,3313,2
3174,4079,43
3174,4011,43
3174,3951,43
3174,3714,43
3174,3653,43
3174,3613,43
3174,3487,43
3174,3418,43
3174,3387,43
3174,3347,43
3174,3297,43
3174,3283,43
3174,3206,43
3173,3573,15
3173,3555,15
3173,3488,15
3172,3934,8
3172,3486,8
3171,3562,2
3169,3250,2
3168,3287,33
3168,3288,33
3168,3378,31
3168,3591,33
3168,3789,33
3168,3925,33
3167,4101,3
3166,3597,1
3165,4014,10
3165,4006,10
3165,3594,10
3165,3482,10
3165,3307,10
3164,3621,2
3164,3809,2
3163,3932,2
3163,3749,2
3162,4033,1
3160,3340,3
3159,3426,1
3159,3428,2
3159,3740,3
3157,3466,1
3156,4038,2
3155,3271,11
3155,3499,11
3155,3560,11
3155,3594,11
3154,3494,3
3154,3683,5
3154,3723,5
3154,3835,1
3153,3587,2
3151,3499,11
3151,3155,11
3149,3887,2
3146,3520,4
3143,3167,3
3143,3771,1
3143,3502,3
3142,3722,2
3141,3285,2
3138,3232,2
3138,3827,3
3136,3703,3
3135,3937,7
3135,3498,7
3135,3180,7
3134,3971,23
3134,3483,23
3134,3352,23
3134,3231,23
3132,3236,1
3132,3741,3
3132,3805,3
3130,3246,3
3129,3626,3
3129,3427,3
3128,3548,4
3127,3941,14
3126,3707,21
3126,3916,21
3126,3917,19
3126,3935,21
3125,3196,3
3125,3581,3
3125,3936,5
3125,3770,5
3124,3549,3
3124,3686,4
3124,3357,4
3123,3287,33
3123,3288,33
3123,3378,31
3123,3591,33
3123,3789,33
3123,3925,33
3123,3168,33
3120,3155,9
3120,3271,9
3120,3768,2
3120,3769,9
3120,3778,9
3120,3862,4
3120,3874,9
3120,3987,9
3120,3594,9
3117,3278,3
3117,3965,5
3111,3941,14
3111,3127,14
3108,4107,3
3106,3637,17
3106,3603,17
3104,3956,3
3104,3250,3
3103,3794,6
3103,3896,6
3102,4005,2
3100,4006,11
3100,3962,11
3100,3594,11
3098,3886,3
3097,3516,4
3096,3793,3
3095,3671,4
3095,3695,3
3095,4015,4
3092,3692,4
3092,3686,4
3092,3124,4
3091,3742,5
3089,3844,2
3088,3833,2
3088,3293,2
3087,3762,20
3087,3625,20
3087,3603,20
3087,3550,20
3087,3491,20
3087,3318,20
3087,3312,20
3085,3975,1
3084,3529,3
3081,3925,33
3081,3789,33
3081,3591,33
3081,3288,33
3081,3287,33
3081,3168,33
3081,3123,33
3079,3923,3
3079,3756,3
3078,3642,3
3077,3899,1
3075,3330,5
3075,3214,5
3075,3844,5
3075,3794,5
3074,3400,6
3074,3578,9
3074,3743,9
3074,3840,5
3074,4080,4
3074,4112,2
3074,3174,43
3074,3206,43
3074,3283,43
3074,4079,43
3074,3487,43
3074,3951,43
3074,3297,43
3074,3653,43
3074,3714,43
3074,3613,43
3074,3387,43
3074,4011,43
3074,3418,43
3074,3347,43
3073,3834,4
3069,3143,2
3066,3313,4
3065,3270,1
3063,3644,3
3061,4105,4
3061,3964,4
3061,3387,4
3060,3157,1
3058,3064,4
3058,3291,2
3058,3745,2
3058,3969,5
3058,3827,5
3054,3762,20
3054,3625,20
3054,3603,20
3054,3550,20
3054,3491,20
3054,3318,20
3054,3312,20
3054,3087,20
3053,3154,1
3051,3291,2
3051,3058,2
3049,4005,2
3048,4020,17
3048,3989,17
3048,3273,17
3048,3264,17
3047,4086,2
3047,3613,2
3046,3538,4
3045,4107,3
3045,3108,3
3044,3698,3
3043,3248,3
3043,3698,4
3043,3686,4
3042,3330,2
3041,3415,5
3041,3407,5
3040,3559,3
3040,3208,3
3040,3203,3
3037,3485,3
3037,3622,1
3036,3469,4
3035,4102,4
3034,3058,1
3032,3616,3
3032,3546,3
3030,3071,3
3029,3316,1
3029,4155,2
3029,3387,2
3027,3378,31
3027,3288,31
3027,3168,31
3027,3123,31
3024,3708,3
3023,3577,3
3023,3607,2
3020,3238,4
3020,3877,4
3020,3284,4
3018,3191,3
3016,4042,4
3016,3927,4
3015,4048,3
3014,3358,3
3014,3256,3
3011,3652,1
3010,3066,4
3010,3218,3
3010,4137,5
3010,3313,5
3008,4153,4
3007,3919,1
3006,3945,2
3003,4060,4
3002,4150,2
3002,3945,2
3001,4107,3
3001,3108,3
3001,3045,3
2999,4020,17
2999,3989,17
2999,3273,17
2999,3264,17
2999,3048,17
2998,3707,21
2998,3916,21
2998,3917,19
2998,3935,21
2998,3126,21
2997,3945,1
2996,3637,17
2996,3603,17
2996,3106,17
2995,3971,23
2995,3483,23
2995,3352,23
2995,3231,23
2995,3134,23
2993,3220,3
2993,3611,5
2993,3635,4
2993,3940,2
2992,4117,6
2991,3298,2
2988,3313,1
2987,3430,2
2984,3174,43
2984,3206,43
2984,3283,43
2984,4079,43
2984,4011,43
2984,3951,43
2984,3714,43
2984,3653,43
2984,3613,43
2984,3487,43
2984,3418,43
2984,3387,43
2984,3347,43
2984,3297,43
2984,3074,43
2983,3164,2
2982,3313,2
2981,3727,4
2980,3324,2
2980,3799,2
2980,3511,4
2979,3770,5
2979,3125,5
2977,3171,5
2977,3180,7
2977,3253,5
2977,3315,12
2977,3733,6
2977,4011,12
2977,3613,12
2977,3418,12
2977,3347,12
2976,3780,2
2976,3732,2
2975,3673,2
2974,3780,4
2974,3502,4
2971,3817,2
2970,3027,31
2970,3378,31
2970,3559,5
2970,3288,31
2970,3168,31
2970,3123,31
2968,3911,4
2968,4098,4
2967,3575,3
2966,3417,3
2965,3767,3
2964,3264,4
2963,3513,2
2961,4121,13
2961,3922,13
2961,3875,13
2961,3782,13
2961,3660,13
2961,3510,13
2959,4028,7
2959,3970,7
2957,3250,4
2956,3836,3
2955,3359,3
2954,3114,3
2953,3987,9
2953,3613,9
2953,3347,9
2953,3120,9
2953,2977,9
2952,3517,7
2951,3737,1
2951,3094,2
2950,3931,3
2948,3786,3
2948,3601,3
2947,3418,9
2945,2946,2
2944,3637,17
2944,3603,17
2944,3106,17
2944,2996,17
2937,3012,2
2936,2964,4
2936,3264,4
2929,3110,2
2929,3630,2
2928,3834,4
2928,3073,4
2927,4042,1
2926,4042,4
2926,3574,4
2925,3846,1
2923,3223,2
2923,3398,2
2921,3361,1
2920,3284,2
2918,3251,4
2918,3663,4
2918,3347,4
2917,3803,5
2917,3910,3
2917,3881,5
2914,3819,2
2914,4008,2
2913,3828,4
2913,3725,5
2913,3633,5
2913,3601,5
2912,3559,4
2912,2970,4
2910,3606,4
2909,3260,6
2909,3459,3
2909,3634,11
2909,3731,2
2909,3919,5
2909,4003,6
2909,3728,11
2906,2970,31
2906,3027,31
2906,3378,31
2906,3534,3
2906,3559,5
2906,3288,31
2906,3168,31
2906,3123,31
2905,4012,2
2903,4129,34
2903,3915,34
2903,3897,34
2903,3894,34
2903,3659,34
2903,3557,34
2902,3892,1
2901,2971,3
2901,3018,3
2901,3817,2
2899,3936,3
2898,4043,8
2898,3934,8
2898,3179,8
2897,2998,21
2897,3126,21
2897,3707,21
2897,3916,21
2897,3917,19
2897,3935,21
2895,3755,1
2893,3156,2
2893,4038,2
2892,3258,2
2892,3758,2
2890,3142,4
2890,3528,1
2890,3728,4
2890,3601,4
2887,2935,4
2887,3046,4
2887,3538,4
2887,3264,5
2886,3197,2
2886,3245,1
2886,3386,3
2886,3449,3
2886,3878,3
2886,3500,5
2885,2892,2
2885,3082,2
2885,3258,2
2885,3758,3
2884,3131,4
2883,3905,3
2883,3502,3
2882,3832,4
2881,3059,3
2876,3178,3
2876,3154,3
2875,2935,4
2875,3046,4
2875,3538,4
2875,3264,5
2875,2887,5
2873,3990,3
2873,3338,3
2868,3881,3
2867,2906,31
2867,2970,31
2867,3027,31
2867,3081,33
2867,3287,33
2867,3288,33
2867,3378,31
2867,3591,33
2867,3789,33
2867,3925,33
2867,3168,33
2867,3123,33
2865,4150,2
2865,3002,2
2864,3056,3
2864,3652,3
2864,3526,3
2864,3362,3
2863,4108,3
2863,3387,3
2861,3003,4
2861,3103,6
2861,3518,3
2861,3523,2
2861,3649,3
2861,3686,5
2861,3784,3
2861,3896,6
2861,4060,4
2861,4101,4
2861,3347,6
2860,3938,3
2860,3720,3
2859,2864,2
2858,3286,3
2858,3538,3
2858,3091,3
2856,3762,20
2856,3625,20
2856,3603,20
2856,3550,20
2856,3491,20
2856,3318,20
2856,3312,20
2856,3087,20
2856,3054,20
2855,3119,3
2855,2909,3
2854,3714,4
2854,3297,4
2853,3904,1
2852,3904,3
2852,3881,3
2850,3394,2
2850,3310,2
2848,2876,1
2847,3474,2
2846,3637,17
2846,3603,17
2846,3106,17
2846,2996,17
2846,2944,17
2845,3306,3
2844,2886,5
2844,2912,4
2844,3089,2
2844,3330,5
2844,3844,5
2844,3559,5
2843,3936,3
2843,3770,3
2843,3125,3
2842,2968,4
2842,3489,3
2842,3911,4
2842,4098,4
2841,3728,3
2841,2890,3
2839,3925,4
2837,3637,17
2837,3603,17
2837,3106,17
2837,2996,17
2837,2944,17
2837,2846,17
2835,3891,3
2834,2865,2
2834,3869,2
2833,3502,1
2832,3943,3
2832,3441,3
2831,3154,3
2829,3107,1
2826,3956,1
2825,3863,2
2825,4124,2
2823,2940,1
2822,4034,2
2822,3529,2
2821,4129,34
2821,3915,34
2821,3897,34
2821,3894,34
2821,3659,34
2821,3557,34
2821,2903,34
2820,3386,2
2819,3305,7
2819,3490,7
2819,3560,11
2819,3648,7
2819,3271,11
2819,3155,11
2818,4126,2
2816,4125,2
2816,3546,2
2815,3599,1
2813,3133,3
2813,3803,4
2813,3527,4
2812,3386,2
2811,3568,4
2809,3251,4
2809,2918,4
2808,3945,2
2808,3745,2
2806,3331,2
2806,3947,2
2805,3903,1
2804,3536,2
2802,3469,4
2802,4154,4
2802,4128,4
2800,3489,3
2800,2968,3
2800,2842,3
2799,3677,2
2798,2957,4
2798,3121,2
2798,3635,4
2798,3783,4
2798,4140,4
2798,4151,4
2798,3330,4
2797,3763,2
2797,3275,2
2795,3680,3
2795,3387,3
2794,2868,3
2794,3856,3
2794,2876,3
2793,3736,4
2793,3382,4
2791,3199,1
2791,3686,2
2789,4003,1
2787,3734,2
2786,4105,9
2786,3813,9
2786,3387,9
2784,3527,3
2784,2813,3
2783,4129,34
2783,3915,34
2783,3897,34
2783,3894,34
2783,3659,34
2783,3557,34
2783,2903,34
2783,2821,34
2782,4129,34
2782,3915,34
2782,3897,34
2782,3894,34
2782,3659,34
2782,3557,34
2782,2903,34
2782,2821,34
2782,2783,34
2780,4129,34
2780,3915,34
2780,3897,34
2780,3894,34
2780,3659,34
2780,3557,34
2780,2903,34
2780,2821,34
2780,2783,34
2780,2782,34
2779,3805,3
2779,3132,3
2778,3513,2
2776,2906,31
2776,2970,31
2776,3027,31
2776,3081,33
2776,3287,33
2776,3288,33
2776,3378,31
2776,3591,33
2776,3789,33
2776,3925,33
2776,3168,33
2776,3123,33
2776,2867,33
2775,3257,2
2774,3920,2
2772,3530,4
2771,3457,3
2771,2811,4
2771,3036,4
2770,3406,4
2770,3506,4
2768,4071,1
2767,3637,17
2767,3603,17
2767,3106,17
2767,2996,17
2767,2944,17
2767,2846,17
2767,2837,17
2766,3461,2
2766,4078,3
2763,3844,5
2761,4001,2
2761,3514,2
2760,2890,4
2759,4079,43
2759,4011,43
2759,3951,43
2759,3714,43
2759,3653,43
2759,3613,43
2759,3487,43
2759,3418,43
2759,3387,43
2759,3347,43
2759,3297,43
2759,3283,43
2759,3206,43
2759,3174,43
2759,3074,43
2759,2984,43
2757,2842,4
2756,3289,5
2756,3463,4
2756,4032,2
2755,3139,3
2755,2882,3
2754,2758,4
2753,3072,3
2753,3431,4
2753,3475,4
2753,3526,4
2753,3547,3
2753,3578,9
2753,3663,9
2753,4002,2
2753,2759,43
2753,3174,43
2753,3206,43
2753,3283,43
2753,4079,43
2753,2984,43
2753,3487,43
2753,3951,43
2753,3297,43
2753,3653,43
2753,3714,43
2753,3613,43
2753,3387,43
2753,3074,43
2753,3347,43
2753,3418,43
2753,4011,43
2752,2777,4
2752,3574,4
2752,3776,4
2751,2931,1
2751,3865,3
2751,3578,3
2750,3473,4
2750,3327,4
2749,4129,34
2749,3915,34
2749,3897,34
2749,3894,34
2749,3659,34
2749,3557,34
2749,2903,34
2749,2821,34
2749,2783,34
2749,2782,34
2749,2780,34
2748,3642,2
2746,2828,2
2744,3935,21
2744,3916,21
2744,3707,21
2744,3126,21
2744,2998,21
2744,2897,21
2741,2744,21
2741,3707,21
2741,3916,21
2741,3917,19
2741,3935,21
2741,3126,21
2741,2998,21
2741,2897,21
2740,2842,4
2740,2757,4
2738,2901,1
2737,3043,4
2737,3044,3
2737,3124,4
2737,3447,5
2737,3698,5
2737,3500,5
2737,3956,5
2737,3250,5
2736,3980,4
2736,3582,4
2735,3909,3
2734,4117,6
2734,2992,6
2733,2861,4
2732,2765,2
2731,3383,2
2731,3553,2
2731,3554,2
2731,3609,2
2730,3937,7
2730,3498,7
2730,3180,7
2730,3135,7
2728,3683,3
2728,3154,3
2725,4084,2
2724,4102,2
2723,2909,11
2723,2999,17
2723,3048,17
2723,3273,17
2723,3327,9
2723,3661,5
2723,3841,5
2723,3874,9
2723,3989,17
2723,4020,17
2723,3264,17
2722,3946,2
2721,3244,3
2721,3981,3
2720,4015,3
2719,3212,2
2719,3825,3
2719,3401,3
2717,3571,1
2716,3846,1
2715,2992,1
2714,2957,3
2713,3757,3
2711,2961,13
2711,3290,5
2711,3510,13
2711,3660,13
2711,3782,13
2711,3875,13
2711,3922,13
2711,4121,13
2710,3064,3
2709,2733,4
2709,3694,2
2709,3879,2
2708,3766,3
2706,3943,2
2706,3441,2
2705,2902,1
2703,4005,2
2701,3345,1
2701,3634,11
2701,3260,6
2701,3728,11
2701,2909,11
2700,3936,1
2698,3998,3
2698,3597,3
2698,3193,3
2697,3834,4
2697,3073,4
2697,2928,4
2696,3993,1
2695,2752,2
2694,3412,1
2693,3400,2
2692,2725,4
2691,3437,3
2690,2862,3
2689,3699,1
2687,3958,4
2687,3807,4
2687,3322,4
2685,3433,3
2685,3903,5
2682,3558,1
2681,3651,3
2677,3872,4
2675,3021,2
2675,3222,5
2675,3272,3
2675,3604,2
2675,3761,3
2675,3500,5
2675,3956,5
2674,3559,2
2674,3497,2
2673,2934,3
2673,4073,5
2672,3320,3
2672,3796,3
2671,2866,3
2669,4109,4
2669,3792,4
2668,3903,5
2664,2691,4
2664,3267,3
2664,3405,4
2663,3666,3
2662,3401,2
2661,2760,2
2660,3825,3
2660,3401,3
2659,3679,6
2658,3793,3
2658,3096,3
2657,3404,2
2657,4133,3
2656,4053,4
2655,4047,2
2654,3691,8
2654,4052,8
2654,3824,8
2654,3754,8
2654,3685,8
2654,3641,8
2654,3409,8
2653,3661,3
2653,3210,3
2653,2723,3
2652,4075,3
2649,2770,4
2646,2831,2
2645,3722,2
2645,3142,4
2645,2890,4
2644,3262,2
2643,2712,3
2643,3122,2
2643,4078,3
2643,4122,3
2641,4046,2
2640,3084,3
2640,3529,4
2639,3266,1
2639,3764,3
2639,3415,3
2638,2917,4
2637,3161,3
2637,3301,2
2637,3326,5
2637,3711,1
2637,3780,4
2637,3926,4
2636,2638,3
2635,2643,3
2635,2712,3
2635,2901,3
2635,3018,3
2635,3180,4
2635,3191,3
2635,3502,4
2635,3741,3
2635,3905,3
2635,2977,4
2634,3941,14
2634,3127,14
2634,3111,14
2631,2760,1
2629,3101,2
2628,2824,4
2627,2675,5
2627,2993,5
2627,3019,3
2627,3090,3
2627,3222,5
2627,3469,4
2627,3611,5
2627,3635,4
2627,3837,5
2627,3996,5
2626,2681,3
2626,3295,2
2626,3328,6
2626,3787,6
2626,4157,6
2625,3133,3
2625,3696,3
2621,3883,3
2620,3611,3
2620,3220,3
2619,3578,3
2617,3060,1
2616,3118,3
2615,3235,2
2613,3511,4
2612,3222,5
2612,3447,5
2610,3544,3
2609,3687,1
2609,2731,3
2606,3818,4
2605,3941,14
2605,3127,14
2605,3111,14
2605,2634,14
2604,4105,9
2604,3813,9
2604,3387,9
2604,2786,9
2602,2977,7
2602,2953,7
2600,2712,3
2600,2643,3
2600,2635,3
